cod_ibge,municipio,lat,lon,data,municipio_met,lat_met,lon_met,tmax,tmin,tmedia_ref,umidade_media,vento_max,radiacao,fonte,tmedia,heat_index,utci_proxy,limiar_p95_tmedia,p95_tmedia_origem,excesso_tmedia_p95,dia_acima_p95_tmedia,duracao_onda_calor_dias,onda_calor_p95_2d,evento_onda_calor_id,intensidade_onda_calor,severidade_onda_calor,tmedia_3d,tmedia_30d,ehf_adaptado,risco_calor_diario,risco_cumulativo_3d,municipio_press,atendimentos_total,atendimentos_calor,pressao_calor_pct,fonte_pressao,zscore_pressao,ewma_pressao,cusum_pressao,municipio_cap,municipio_stock,autonomia_min_dias,municipio_infra,unidades,unidades_falha,falhas_infra_pct,municipio_busca,cobertura_busca_pct,municipio_com,hora_alerta_inmet,hora_boletim_municipal,canal,status,latencia_horas,municipio_sivep,casos_srag,uti,obitos,letalidade_pct,zscore_srag,municipio_lacen,testes,positivos,positividade_pct,zscore_positividade,municipio_sim,obitos_total,obitos_calor_suspeitos,municipio_rum,rumores_total,score_sentinela,rumores_criticos,municipio_ar,pm25_ugm3,pm10_ugm3,o3_ugm3,no2_ugm3,co_mgm3,so2_ugm3,fonte_ar,lat_ar,lon_ar,iq_ar_score,qualidade_ar_nivel,poluente_dominante,motivo_qualidade_ar,indice_qualidade_ar_operacional,latencia_comunicacao_horas,positividade_lacen_pct,indice_resiliencia,resil_capacidade_leitos,resil_estoque,resil_infraestrutura,resil_busca_ativa,resil_comunicacao,nivel,score,motivo,data_referencia,ocupacao_leitos_pct,leitos_total,leitos_sus,leitos_ocupados,leitos_bloqueados_movimento,leitos_higienizacao,leitos_reservados,ultima_movimentacao_ocupacao,fonte_ocupacao,leitos_livres
5106224,Nova Mutum,-13.8374,-56.0743,2026-07-29,Nova Mutum,-13.558338000000001,-56.143803,33.4,24.5,,51.0,10.6,,openmeteo,28.95,37.4194400211378,32.04,30.18,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,28.866666666666664,30.026666666666664,,1.3948600052844498,8.171512323892795,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,22.0,87.8,0,0,0,0,laranja,2,UTCI/proxy 32.0 entre 32 e 38; Tmax 33.4 sem gatilho; risco cumulativo 3d 8.17 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 12.20 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,12.1951219512195,41,41,5,0,0,0,2026-06-18 00:00:00,INDICASUS_TEMPO_REAL,36.0
5106232,Nova Olímpia,-14.789386842105264,-57.392678947368424,2026-07-29,Nova Olímpia,-14.789386842105264,-57.392678947368424,34.9,24.7,,58.0,10.5,,openmeteo,29.799999999999997,43.8178402176956,33.82,28.89,p95_proxy_previsao_q70,0.9099999999999966,1,1,0,2,0.0,0,29.116666666666664,28.05,,5.684460054423896,16.14464603724616,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.8 entre 32 e 38; Tmax 34.9 sem gatilho; risco cumulativo 3d 16.14 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106240,Nova Ubiratã,-12.80249587628866,-54.597413402061854,2026-07-29,Nova Ubiratã,-12.80249587628866,-54.597413402061854,33.2,21.1,,62.0,7.7,,openmeteo,27.150000000000002,40.788930361457915,32.28000000000001,27.5,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,27.05,26.535714285714285,,2.477232590364487,10.625229975417861,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.3 entre 32 e 38; Tmax 33.2 sem gatilho; risco cumulativo 3d 10.63 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106257,Nova Xavantina,-14.57782987012987,-52.28973636363636,2026-07-29,Nova Xavantina,-14.57782987012987,-52.28973636363636,37.7,24.7,,34.0,10.3,,openmeteo,31.200000000000003,40.314077607135545,35.900000000000006,29.68,p95_proxy_previsao_q70,1.5200000000000031,1,1,0,2,0.0,0,30.21666666666667,29.12857142857143,,7.498519401783895,17.132894226119483,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 35.9 entre 32 e 38; Tmax 37.7 >= 37; risco cumulativo 3d 17.13 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106265,Novo Mundo,-9.868292499999999,-55.422282499999994,2026-07-29,Novo Mundo,-9.868292499999999,-55.422282499999994,33.7,22.9,,72.0,4.5,,openmeteo,28.3,46.73666565962457,33.480000000000004,28.299999999999997,p95_proxy_previsao_q70,3.552713678800501e-15,1,1,0,2,0.0,0,28.23333333333333,27.957142857142856,,5.16416641490615,14.581257435523955,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.5 entre 32 e 38; Tmax 33.7 sem gatilho; risco cumulativo 3d 14.58 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106273,Novo Horizonte do Norte,-11.39402962962963,-57.26586296296296,2026-07-29,Novo Horizonte do Norte,-11.39402962962963,-57.26586296296296,30.8,23.4,,75.0,6.2,,openmeteo,27.1,38.57606784295115,30.400000000000006,27.5,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,27.2,27.292857142857144,,1.6440169607377868,8.555679598206707,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,25.0,100.0,0,0,0,0,laranja,2,UTCI/proxy 30.4 entre 26 e 32; Tmax 30.8 sem gatilho; risco cumulativo 3d 8.56 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 0.00 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,0.0,79,44,0,0,0,0,,INDICASUS_TEMPO_REAL,79.0
5106281,Novo São Joaquim,-15.08715,-53.32190535714285,2026-07-29,Novo São Joaquim,-15.08715,-53.32190535714285,35.9,25.4,,32.0,11.8,,openmeteo,30.65,36.515810828664485,34.1,29.44,p95_proxy_previsao_q70,1.2099999999999973,1,2,1,1,1.2099999999999973,2,29.933333333333334,28.557142857142857,,5.93895270716612,10.789555178875037,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 34.1 entre 32 e 38; Tmax 35.9 sem gatilho; risco cumulativo 3d 10.79 atingiu laranja; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106299,Paranaíta,-9.60136304347826,-56.75185652173913,2026-07-29,Paranaíta,-9.60136304347826,-56.75185652173913,31.4,23.2,,78.0,7.7,,openmeteo,27.299999999999997,41.484725007217904,31.120000000000005,27.91,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,27.616666666666664,27.657142857142855,,2.371181251804476,9.270311273950028,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.8,55.1,0,0,0,0,laranja,2,UTCI/proxy 31.1 entre 26 e 32; Tmax 31.4 sem gatilho; risco cumulativo 3d 9.27 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 44.95 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,44.9494949494949,198,152,89,2,10,0,2026-06-19 09:00:00,INDICASUS_TEMPO_REAL,109.0
5106307,Paranatinga,-13.492682285714286,-54.05312228571428,2026-07-29,Paranatinga,-13.492682285714286,-54.05312228571428,33.8,23.1,,49.0,10.7,,openmeteo,28.45,37.6348463880356,32.36,28.05,p95_proxy_previsao_q70,0.3999999999999986,1,1,0,2,0.0,0,28.066666666666663,27.77857142857143,,2.1687115970088975,6.602346473726698,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.4 entre 32 e 38; Tmax 33.8 sem gatilho; risco cumulativo 3d 6.60 atingiu amarela; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106315,Novo Santo Antônio,-12.284695238095237,-50.871071428571426,2026-07-29,Novo Santo Antônio,-12.284695238095237,-50.871071428571426,36.7,24.9,,37.0,7.7,,openmeteo,30.8,39.471019614035626,34.900000000000006,30.22,p95_proxy_previsao_q70,0.5800000000000018,1,1,0,2,0.0,0,30.25,30.05,,5.347754903508914,16.462520563264476,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 34.9 entre 32 e 38; Tmax 36.7 sem gatilho; risco cumulativo 3d 16.46 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106372,Pedra Preta,-16.766936842105263,-54.191997368421056,2026-07-29,Pedra Preta,-16.766936842105263,-54.191997368421056,34.8,25.8,,33.0,14.1,,openmeteo,30.299999999999997,35.03127423233778,33.0,30.18,p95_proxy_previsao_q70,0.11999999999999744,1,2,1,1,0.11999999999999744,1,30.366666666666664,29.157142857142855,,3.377818558084442,10.850026978348358,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 33.0 entre 32 e 38; Tmax 34.8 sem gatilho; risco cumulativo 3d 10.85 atingiu laranja; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106422,Peixoto de Azevedo,-10.228835416666668,-53.85632604166667,2026-07-29,Peixoto de Azevedo,-10.228835416666668,-53.85632604166667,32.8,22.5,,65.0,6.2,,openmeteo,27.65,40.836922869350964,32.0,27.5,p95_proxy_previsao_q70,0.14999999999999858,1,1,0,1,0.0,0,27.21666666666667,26.849999999999998,,2.3592307173377396,9.097878648954985,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,23.6,94.5,0,0,0,0,laranja,2,UTCI/proxy 32.0 entre 26 e 32; Tmax 32.8 sem gatilho; risco cumulativo 3d 9.10 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 5.46 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,5.46448087431694,183,81,10,0,22,0,2026-06-19 00:00:00,INDICASUS_TEMPO_REAL,173.0
5106455,Planalto da Serra,-14.608345945945945,-54.660340540540545,2026-07-29,Planalto da Serra,-14.608345945945945,-54.660340540540545,35.2,24.3,,40.0,12.4,,openmeteo,29.75,37.590685680995556,33.400000000000006,28.75,p95_proxy_previsao_q70,1.0,1,1,0,1,0.0,0,29.083333333333332,28.321428571428573,,3.7976714202488946,10.971537034010595,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 33.4 entre 32 e 38; Tmax 35.2 sem gatilho; risco cumulativo 3d 10.97 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106505,Poconé,-16.812887096774194,-56.951682258064515,2026-07-29,Poconé,-16.812887096774194,-56.951682258064515,35.6,25.2,,52.0,19.5,,openmeteo,30.4,43.00229427667568,34.28,29.36,p95_proxy_previsao_q70,1.0399999999999991,1,1,0,2,0.0,0,29.816666666666666,28.292857142857144,,6.0705735691689195,18.49958969970671,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,23.3,93.2,0,0,0,0,roxa,4,UTCI/proxy 34.3 entre 32 e 38; Tmax 35.6 sem gatilho; risco cumulativo 3d 18.50 atingiu roxa; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 6.82 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,6.81818181818182,44,44,3,0,149,0,2026-06-18 13:21:00,INDICASUS_TEMPO_REAL,41.0
5106653,Pontal do Araguaia,-15.943068292682927,-52.705487804878054,2026-07-29,Pontal do Araguaia,-15.943068292682927,-52.705487804878054,36.2,24.2,,32.0,11.7,,openmeteo,30.200000000000003,37.004686493724485,34.400000000000006,28.51,p95_proxy_previsao_q70,1.6900000000000013,1,2,1,1,1.6900000000000013,2,29.083333333333332,27.87857142857143,,6.841171623431128,12.717588546991157,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 34.4 entre 32 e 38; Tmax 36.2 sem gatilho; risco cumulativo 3d 12.72 atingiu vermelha; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106703,Ponte Branca,-16.63945384615385,-52.94526153846154,2026-07-29,Ponte Branca,-16.63945384615385,-52.94526153846154,34.4,25.1,,32.0,16.2,,openmeteo,29.75,34.21939078076442,32.6,28.169999999999998,p95_proxy_previsao_q70,1.5800000000000018,1,2,1,1,1.5800000000000018,2,28.866666666666664,27.37857142857143,,4.2348476951911085,6.926086830812821,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.6 entre 32 e 38; Tmax 34.4 sem gatilho; risco cumulativo 3d 6.93 atingiu amarela; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106752,Pontes e Lacerda,-15.440430379746836,-59.39679240506329,2026-07-29,Pontes e Lacerda,-15.440430379746836,-59.39679240506329,33.6,23.8,,59.0,20.5,,openmeteo,28.700000000000003,40.69638615836449,32.56,27.74,p95_proxy_previsao_q70,0.9600000000000044,1,2,1,1,0.9600000000000044,1,28.099999999999998,27.25,,5.194096539591129,11.713289348339526,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,16.6,66.2,0,0,0,0,laranja,2,UTCI/proxy 32.6 entre 32 e 38; Tmax 33.6 sem gatilho; risco cumulativo 3d 11.71 atingiu laranja; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 33.78 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,33.7837837837838,370,331,125,33,217,3,2026-06-19 10:19:00,INDICASUS_TEMPO_REAL,245.0
5106778,Porto Alegre do Norte,-10.845046,-51.738977999999996,2026-07-29,Porto Alegre do Norte,-10.845046,-51.738977999999996,36.0,24.3,,51.0,12.7,,openmeteo,30.15,43.591410673777844,34.64,28.950000000000003,p95_proxy_previsao_q70,1.1999999999999957,1,2,1,1,1.1999999999999957,2,29.416666666666668,28.75714285714286,,8.237852668444457,19.358146762773394,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,roxa,4,UTCI/proxy 34.6 entre 32 e 38; Tmax 36.0 sem gatilho; risco cumulativo 3d 19.36 atingiu roxa; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106802,Porto dos Gaúchos,-11.723904000000001,-56.802536,2026-07-29,Porto dos Gaúchos,-11.723904000000001,-56.802536,32.0,22.7,,73.0,5.6,,openmeteo,27.35,41.53152559155571,31.520000000000003,27.5,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,27.3,27.12857142857143,,2.3828813978889283,9.714886867909001,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,21.5,86.0,0,0,0,0,laranja,2,UTCI/proxy 31.5 entre 26 e 32; Tmax 32.0 sem gatilho; risco cumulativo 3d 9.71 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 14.00 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,14.0,50,47,7,0,0,0,2026-06-19 08:24:00,INDICASUS_TEMPO_REAL,43.0
5106828,Porto Esperidião,-15.918285106382978,-58.991746808510634,2026-07-29,Porto Esperidião,-15.918285106382978,-58.991746808510634,33.6,25.2,,54.0,22.9,,openmeteo,29.4,38.85907174156451,32.36000000000001,28.36,p95_proxy_previsao_q70,1.0399999999999991,1,2,1,1,1.0399999999999991,2,28.766666666666666,27.285714285714285,,4.614767935391134,10.240919731327805,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.4 entre 32 e 38; Tmax 33.6 sem gatilho; risco cumulativo 3d 10.24 atingiu laranja; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5106851,Porto Estrela,-15.533489130434782,-57.21728260869565,2026-07-29,Porto Estrela,-15.533489130434782,-57.21728260869565,34.0,24.6,,53.0,15.2,,openmeteo,29.3,39.441867661777856,32.720000000000006,28.91,p95_proxy_previsao_q70,0.39000000000000057,1,1,0,2,0.0,0,29.099999999999998,28.085714285714285,,2.9704669154444705,8.7209571919445,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.7 entre 32 e 38; Tmax 34.0 sem gatilho; risco cumulativo 3d 8.72 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107008,Poxoréu,-15.787702150537635,-54.166440860215054,2026-07-29,Poxoréu,-15.787702150537635,-54.166440860215054,34.4,24.5,,36.0,18.1,,openmeteo,29.45,35.10459696540446,32.6,29.01,p95_proxy_previsao_q70,0.4399999999999977,1,2,1,1,0.4399999999999977,1,29.21666666666667,28.114285714285717,,3.3161492413511144,5.064965880966673,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.6 entre 32 e 38; Tmax 34.4 sem gatilho; risco cumulativo 3d 5.06 atingiu amarela; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107040,Primavera do Leste,-15.5606,-54.297,2026-07-29,Primavera do Leste,-15.142152702702703,-54.226282432432434,34.2,24.3,,37.0,13.1,,openmeteo,29.25,35.02109149203558,32.400000000000006,29.88,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,28.333333333333332,29.58833333333333,,1.1552728730089008,3.790720508939499,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.4 entre 32 e 38; Tmax 34.2 sem gatilho; risco cumulativo 3d 3.79 atingiu amarela; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107065,Querência,-12.227055357142858,-52.74756071428572,2026-07-29,Querência,-12.227055357142858,-52.74756071428572,33.4,21.2,,61.0,6.4,,openmeteo,27.299999999999997,40.94211754771561,32.440000000000005,27.5,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,26.633333333333336,26.17142857142857,,2.6755293869289076,10.205862328691202,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,7.0,28.0,0,0,0,0,laranja,2,UTCI/proxy 32.4 entre 32 e 38; Tmax 33.4 sem gatilho; risco cumulativo 3d 10.21 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 72.00 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,72.0,25,25,18,0,11,0,2026-06-19 07:00:00,INDICASUS_TEMPO_REAL,7.0
5107107,São José dos Quatro Marcos,-15.560725,-58.311975,2026-07-29,São José dos Quatro Marcos,-15.560725,-58.311975,36.1,26.7,,49.0,17.7,,openmeteo,31.4,42.94195360587572,34.660000000000004,29.54,p95_proxy_previsao_q70,1.8599999999999994,1,2,1,1,1.8599999999999994,2,30.400000000000002,28.521428571428572,,8.755488401468932,21.14366373385785,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,roxa,4,UTCI/proxy 34.7 entre 32 e 38; Tmax 36.1 sem gatilho; risco cumulativo 3d 21.14 atingiu roxa; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107156,Reserva do Cabaçal,-14.95955625,-58.45201875,2026-07-29,Reserva do Cabaçal,-14.95955625,-58.45201875,31.2,23.1,,63.0,16.7,,openmeteo,27.15,36.0769945446045,30.32,27.5,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,26.566666666666663,25.75,,1.0192486361511257,3.522854254544507,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,amarela,1,UTCI/proxy 30.3 entre 26 e 32; Tmax 31.2 sem gatilho; risco cumulativo 3d 3.52 atingiu amarela; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107180,Ribeirão Cascalheira,-12.881977011494252,-51.59953103448276,2026-07-29,Ribeirão Cascalheira,-12.881977011494252,-51.59953103448276,36.1,24.5,,39.0,14.2,,openmeteo,30.3,38.99620826783118,34.300000000000004,29.639999999999997,p95_proxy_previsao_q70,0.6600000000000037,1,1,0,2,0.0,0,29.75,29.292857142857144,,4.709052066957803,12.75306686767115,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,17.2,68.9,0,0,0,0,vermelha,3,UTCI/proxy 34.3 entre 32 e 38; Tmax 36.1 sem gatilho; risco cumulativo 3d 12.75 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 31.07 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,31.0734463276836,177,132,55,2,90,0,2026-06-19 06:00:00,INDICASUS_TEMPO_REAL,122.0
